0,-144500,-139050,0
1,-140000,-131550,0
2,-131940,-121500,0
3,-122940,-109500,0
4,-110940,-97500,0
5,-100940,-81500,0
6,-83940,-57500,0
7,-60940,-40500,0
8,-45940,-20500,0
9,-24940,7500,0
10,-3940, 132500,0
11,74940, 351500,0
12,324940,387500,0
13,374940,420500,0
14,418940,434800,0
15,431940,440000,0
16,438540,448200,0
17,446940,451400,0
18,451040,453800,0


